doctor_id,date,available_hours,booked_hours
206,2023-02-18,8,5
206,2024-06-17,8,9
206,2023-12-19,8,6
206,2024-07-12,8,7
206,2024-01-30,8,5
206,2023-08-10,8,5
206,2024-11-03,8,6
206,2024-03-14,8,4
206,2023-09-21,8,9
206,2023-06-01,8,9
206,2023-09-01,8,9
206,2023-07-13,8,7
206,2024-12-28,8,4
206,2024-10-17,8,10
206,2023-11-10,8,6
206,2024-08-12,8,9
206,2024-05-07,8,6
206,2024-07-07,8,5
206,2023-05-05,8,10
206,2023-03-13,8,4
206,2024-05-24,8,5
206,2023-04-22,8,9
206,2023-02-15,8,4
206,2023-08-23,8,6
206,2023-04-17,8,10
206,2023-12-29,8,9
206,2024-04-28,8,9
206,2024-11-07,8,10
206,2024-12-18,8,5
206,2023-03-02,8,10
206,2023-07-18,8,5
206,2023-02-16,8,8
206,2023-01-20,8,10
206,2023-05-31,8,4
206,2024-01-15,8,6
206,2024-01-27,8,10
206,2023-02-24,8,7
206,2024-03-10,8,9
206,2024-07-18,8,4
206,2024-08-28,8,6
206,2023-09-23,8,4
206,2023-12-30,8,6
206,2024-10-16,8,9
206,2024-04-17,8,10
206,2023-11-13,8,5
206,2023-04-20,8,8
206,2023-11-09,8,10
206,2024-03-31,8,5
206,2024-08-04,8,4
206,2023-07-01,8,8
206,2023-02-01,8,6
206,2023-12-25,8,7
206,2023-04-14,8,9
206,2023-01-01,8,10
206,2023-03-07,8,7
206,2023-08-03,8,6
206,2023-04-12,8,5
206,2024-11-02,8,10
206,2023-05-03,8,6
206,2023-04-30,8,5
206,2024-10-08,8,10
206,2023-10-12,8,6
206,2024-09-13,8,6
206,2023-12-04,8,4
206,2024-09-06,8,8
206,2023-03-30,8,7
206,2024-10-21,8,10
206,2024-11-24,8,6
206,2024-09-04,8,8
206,2023-08-19,8,5
206,2023-07-28,8,6
206,2023-08-13,8,5
206,2024-03-28,8,6
206,2023-06-28,8,9
206,2023-05-02,8,7
206,2023-05-04,8,4
206,2024-02-27,8,10
206,2023-10-16,8,4
206,2023-01-15,8,4
206,2024-11-16,8,4
206,2024-02-20,8,5
206,2024-06-22,8,9
206,2024-03-07,8,5
206,2023-01-06,8,8
206,2024-03-04,8,4
206,2024-07-21,8,10
206,2023-12-24,8,10
206,2024-05-03,8,5
206,2024-07-03,8,10
206,2024-02-02,8,5
206,2023-02-27,8,7
206,2023-04-13,8,9
206,2023-01-25,8,6
206,2023-01-03,8,6
206,2024-03-09,8,7
206,2024-11-05,8,4
206,2023-12-13,8,9
206,2023-12-16,8,7
206,2024-11-22,8,7
206,2023-07-24,8,7
206,2023-10-03,8,5
206,2023-12-12,8,10
206,2024-05-25,8,6
206,2023-11-23,8,8
206,2023-08-05,8,4
206,2024-08-11,8,4
206,2023-10-19,8,8
206,2024-04-19,8,10
206,2024-08-09,8,4
206,2023-09-02,8,8
207,2024-06-14,8,10
207,2024-01-18,8,6
207,2023-09-21,8,4
207,2024-02-18,8,5
207,2023-09-13,8,4
207,2023-05-25,8,8
207,2023-02-17,8,7
207,2024-12-29,8,5
207,2023-04-10,8,9
207,2024-12-02,8,10
207,2023-09-02,8,9
207,2023-07-21,8,9
207,2024-08-08,8,7
207,2024-06-15,8,6
207,2024-03-20,8,7
207,2024-06-30,8,4
207,2024-07-20,8,4
207,2023-09-26,8,5
207,2024-11-11,8,7
207,2023-11-23,8,6
207,2024-09-11,8,4
207,2023-10-21,8,10
207,2024-11-28,8,4
207,2024-01-03,8,7
207,2024-09-07,8,10
207,2024-10-02,8,4
207,2023-05-16,8,10
207,2024-01-13,8,6
207,2024-10-05,8,8
207,2024-11-06,8,10
207,2023-03-30,8,6
207,2024-02-25,8,6
207,2023-06-20,8,5
207,2023-06-10,8,6
207,2024-04-05,8,10
207,2023-12-31,8,4
207,2023-02-11,8,10
207,2024-07-06,8,9
207,2024-01-08,8,5
207,2023-10-23,8,7
207,2023-02-26,8,8
207,2024-11-25,8,8
207,2024-09-26,8,7
207,2023-07-14,8,7
207,2024-07-03,8,6
207,2024-06-26,8,8
207,2024-06-04,8,7
207,2023-06-07,8,10
207,2024-12-06,8,9
207,2024-08-27,8,4
207,2023-02-07,8,10
207,2023-02-14,8,4
207,2023-02-02,8,5
207,2024-10-03,8,10
207,2023-03-28,8,6
207,2024-05-20,8,8
207,2024-11-30,8,9
207,2024-09-12,8,10
207,2023-10-02,8,4
207,2023-04-13,8,7
207,2023-06-29,8,4
207,2023-01-25,8,7
207,2023-09-23,8,6
207,2023-03-24,8,9
207,2024-01-22,8,4
207,2024-08-28,8,9
207,2023-07-01,8,10
207,2023-11-07,8,5
207,2024-05-24,8,6
207,2023-08-28,8,9
207,2023-05-22,8,9
207,2023-04-21,8,7
207,2023-03-04,8,4
207,2024-10-07,8,7
207,2023-06-05,8,7
207,2024-06-02,8,6
207,2023-10-11,8,9
207,2023-04-09,8,8
207,2023-10-29,8,8
207,2023-01-30,8,10
207,2023-04-23,8,9
207,2023-03-19,8,7
207,2023-10-18,8,7
207,2024-01-07,8,9
207,2023-07-26,8,5
207,2024-05-16,8,8
207,2024-09-18,8,9
207,2023-07-10,8,10
207,2023-08-11,8,4
207,2024-05-27,8,10
207,2023-02-23,8,10
207,2023-12-08,8,5
207,2024-03-06,8,7
207,2023-08-04,8,10
207,2024-02-13,8,6
207,2024-07-07,8,9
207,2024-08-02,8,6
207,2023-12-07,8,8
207,2023-02-06,8,8
207,2024-12-26,8,5
207,2024-12-11,8,7
207,2023-10-10,8,4
207,2023-04-17,8,5
207,2024-05-15,8,8
207,2024-08-18,8,5
207,2024-02-03,8,8
207,2024-06-25,8,7
207,2023-05-07,8,10
207,2023-04-26,8,7
207,2024-03-11,8,6
207,2024-11-05,8,9
207,2024-01-04,8,9
207,2023-09-24,8,6
207,2024-09-02,8,10
207,2023-08-20,8,8
207,2024-02-12,8,8
207,2023-08-29,8,10
207,2023-02-18,8,5
207,2023-02-08,8,4
207,2023-03-17,8,7
207,2024-02-16,8,5
207,2024-11-02,8,10
207,2024-09-30,8,7
207,2024-02-08,8,7
207,2024-07-08,8,6
207,2023-12-29,8,10
207,2023-10-05,8,6
207,2023-01-11,8,9
207,2024-04-26,8,10
207,2024-03-09,8,4
207,2024-04-28,8,5
207,2023-01-29,8,9
207,2024-04-27,8,7
207,2023-07-27,8,6
207,2023-12-01,8,4
207,2023-07-23,8,5
207,2024-06-16,8,5
207,2024-09-13,8,4
207,2024-05-18,8,8
207,2024-06-09,8,9
207,2023-07-15,8,8
207,2024-12-23,8,10
207,2024-06-22,8,6
207,2023-05-08,8,10
207,2023-12-21,8,9
207,2023-09-25,8,5
207,2024-06-03,8,5
207,2023-06-08,8,6
207,2024-03-26,8,8
207,2024-07-13,8,10
207,2023-02-21,8,7
207,2024-01-14,8,9
207,2023-05-21,8,5
207,2024-08-01,8,8
207,2024-06-17,8,7
207,2024-02-27,8,9
207,2024-07-18,8,7
207,2024-07-16,8,5
207,2024-11-18,8,7
207,2024-03-30,8,5
207,2023-10-13,8,9
207,2023-02-09,8,4
207,2024-07-28,8,6
207,2024-02-29,8,8
207,2024-08-13,8,6
207,2023-01-23,8,6
207,2023-03-26,8,7
207,2024-10-14,8,9
207,2023-08-18,8,8
207,2023-11-25,8,4
207,2023-05-09,8,10
207,2023-07-06,8,9
207,2023-11-14,8,4
207,2023-01-09,8,8
207,2023-06-11,8,7
207,2023-11-29,8,10
207,2024-04-02,8,6
207,2024-01-25,8,4
207,2023-03-16,8,5
207,2023-11-28,8,8
207,2023-08-07,8,9
207,2024-04-04,8,5
207,2024-11-19,8,8
207,2023-12-14,8,6
207,2024-09-17,8,7
207,2023-05-03,8,8
207,2023-07-09,8,9
207,2024-03-25,8,7
207,2023-05-10,8,9
207,2023-08-22,8,7
207,2024-12-10,8,9
207,2024-03-23,8,4
207,2024-12-19,8,10
207,2023-11-18,8,5
207,2023-06-27,8,8
207,2023-01-08,8,6
207,2023-11-03,8,9
207,2024-09-22,8,6
207,2023-07-17,8,5
207,2024-12-13,8,10
207,2024-11-27,8,7
207,2023-03-08,8,4
207,2023-08-27,8,5
207,2024-09-20,8,8
207,2024-07-05,8,7
207,2023-09-14,8,5
207,2023-09-18,8,7
207,2024-03-08,8,4
207,2024-03-28,8,9
207,2023-08-19,8,6
207,2023-09-22,8,9
207,2024-12-28,8,8
207,2023-11-08,8,10
207,2024-05-30,8,9
207,2023-05-20,8,10
207,2023-06-17,8,7
207,2024-07-22,8,7
207,2024-12-07,8,9
207,2024-05-29,8,5
207,2023-01-20,8,10
207,2023-04-30,8,10
207,2024-12-22,8,9
207,2024-05-23,8,4
207,2024-06-23,8,7
207,2023-08-21,8,5
207,2024-04-11,8,6
207,2024-11-22,8,5
207,2023-12-17,8,8
207,2023-04-20,8,6
207,2023-11-02,8,9
207,2024-09-29,8,8
207,2023-10-09,8,4
207,2023-03-02,8,6
207,2024-05-28,8,6
207,2023-06-01,8,6
207,2023-07-18,8,8
207,2023-05-30,8,6
207,2023-03-10,8,8
207,2024-08-03,8,5
207,2024-05-10,8,8
207,2023-05-12,8,5
207,2024-02-07,8,8
207,2023-11-19,8,4
207,2024-10-04,8,5
207,2023-04-03,8,8
207,2023-12-11,8,8
207,2023-11-16,8,9
207,2024-12-16,8,9
207,2024-03-15,8,8
207,2024-07-19,8,6
207,2024-01-02,8,10
207,2024-06-28,8,10
207,2024-11-23,8,4
207,2024-08-24,8,4
207,2023-04-06,8,8
207,2023-10-16,8,4
207,2023-03-09,8,10
207,2024-11-21,8,5
207,2023-07-31,8,10
207,2023-05-02,8,5
207,2023-07-20,8,5
207,2024-06-24,8,5
207,2023-03-14,8,4
207,2024-02-14,8,10
207,2023-04-16,8,8
207,2023-07-24,8,4
207,2024-01-24,8,7
207,2024-10-26,8,9
207,2023-05-13,8,10
207,2023-08-10,8,4
207,2023-04-19,8,9
207,2024-10-06,8,7
207,2023-11-01,8,7
207,2024-08-31,8,8
207,2023-08-26,8,9
207,2023-11-13,8,8
207,2023-07-07,8,4
207,2023-07-13,8,7
207,2024-03-18,8,4
207,2023-02-04,8,5
207,2024-08-17,8,7
207,2024-02-21,8,5
207,2023-04-14,8,10
207,2024-12-25,8,6
207,2023-09-15,8,9
207,2023-04-07,8,4
207,2023-01-17,8,5
207,2024-03-31,8,5
207,2024-07-17,8,8
207,2024-01-01,8,8
207,2024-04-29,8,4
207,2023-06-09,8,7
207,2023-12-24,8,5
207,2023-05-29,8,10
207,2023-04-24,8,4
207,2024-06-27,8,4
207,2023-06-15,8,6
207,2023-03-20,8,9
207,2024-09-05,8,4
207,2023-12-10,8,7
208,2023-11-24,8,7
208,2023-06-29,8,7
208,2023-05-10,8,4
208,2023-12-30,8,6
208,2023-05-05,8,10
208,2024-01-15,8,7
208,2023-06-19,8,10
208,2024-02-09,8,5
208,2024-09-09,8,4
208,2023-12-14,8,10
208,2023-07-26,8,5
208,2023-11-02,8,9
208,2024-06-09,8,8
208,2024-12-16,8,7
208,2024-07-15,8,7
208,2024-09-20,8,4
208,2023-07-07,8,6
208,2023-04-23,8,7
208,2023-12-23,8,7
208,2023-08-17,8,8
208,2024-01-13,8,9
208,2024-05-22,8,6
208,2024-01-28,8,4
208,2023-08-30,8,8
208,2023-04-20,8,6
208,2024-09-24,8,8
208,2024-10-17,8,6
208,2023-12-01,8,4
208,2023-09-02,8,4
208,2024-05-06,8,4
208,2024-09-07,8,4
208,2023-06-12,8,5
208,2024-10-31,8,4
208,2024-09-19,8,8
208,2023-08-21,8,5
208,2023-04-13,8,5
208,2023-02-16,8,4
208,2024-09-27,8,8
208,2023-04-04,8,7
208,2023-11-22,8,5
208,2023-12-25,8,8
208,2023-01-13,8,6
208,2023-06-22,8,9
208,2023-12-26,8,4
208,2023-08-10,8,4
208,2023-12-16,8,4
208,2024-08-20,8,6
208,2024-07-31,8,8
208,2023-07-11,8,6
208,2023-11-16,8,6
208,2023-01-21,8,9
208,2024-04-21,8,8
208,2024-06-15,8,8
208,2024-12-07,8,8
208,2024-01-08,8,10
208,2024-10-27,8,5
208,2023-06-09,8,10
208,2024-04-04,8,4
208,2024-06-23,8,6
208,2024-01-11,8,10
208,2024-04-19,8,6
208,2024-07-10,8,10
208,2023-02-25,8,5
208,2024-01-31,8,6
208,2023-05-01,8,7
208,2023-07-04,8,7
208,2023-09-18,8,8
208,2024-02-07,8,9
208,2024-03-13,8,7
208,2023-04-10,8,10
208,2023-06-24,8,9
208,2023-11-03,8,8
208,2024-11-05,8,6
208,2023-03-14,8,6
208,2023-06-28,8,8
208,2024-12-15,8,4
208,2024-10-29,8,8
208,2024-08-24,8,10
208,2023-11-21,8,5
208,2024-04-23,8,8
208,2023-05-15,8,4
208,2024-06-29,8,4
208,2023-02-08,8,8
208,2023-07-09,8,5
208,2024-10-11,8,9
208,2024-02-12,8,4
208,2024-07-19,8,5
208,2023-09-05,8,10
208,2024-02-29,8,9
208,2024-02-10,8,5
208,2023-06-10,8,6
208,2024-03-15,8,10
208,2024-05-05,8,6
208,2023-09-14,8,8
208,2023-08-31,8,6
208,2023-11-17,8,7
208,2024-08-07,8,5
208,2024-06-10,8,7
208,2024-01-14,8,7
208,2024-03-16,8,4
208,2024-01-09,8,7
208,2023-11-14,8,10
208,2023-04-16,8,9
208,2024-11-21,8,10
208,2023-11-27,8,7
208,2023-02-21,8,5
208,2024-07-03,8,4
208,2023-06-15,8,8
208,2024-11-11,8,10
208,2023-12-11,8,7
208,2024-12-02,8,4
208,2024-01-27,8,7
208,2024-10-13,8,5
208,2023-12-03,8,9
208,2024-05-17,8,4
208,2024-06-06,8,6
208,2024-09-03,8,9
208,2023-07-15,8,8
208,2023-03-28,8,10
208,2024-08-11,8,4
208,2023-04-28,8,7
208,2023-12-24,8,9
208,2023-12-15,8,10
208,2024-11-20,8,9
208,2024-05-18,8,6
208,2023-03-24,8,7
208,2023-01-26,8,4
208,2023-08-26,8,4
208,2023-02-07,8,8
208,2024-03-21,8,7
208,2023-01-05,8,4
208,2023-01-19,8,5
208,2023-10-10,8,6
208,2024-02-20,8,9
208,2023-09-21,8,7
208,2024-04-17,8,7
208,2024-03-08,8,4
208,2024-04-12,8,7
208,2023-05-07,8,6
208,2023-01-17,8,6
208,2023-01-11,8,8
208,2023-01-03,8,9
208,2024-07-23,8,8
208,2024-07-01,8,9
208,2023-08-14,8,6
208,2024-10-06,8,7
208,2023-08-23,8,5
208,2023-07-13,8,7
208,2024-09-16,8,5
208,2023-05-23,8,5
208,2023-12-18,8,10
208,2023-04-05,8,4
208,2024-01-18,8,5
208,2024-03-02,8,9
208,2024-08-27,8,10
208,2023-12-12,8,4
208,2023-07-17,8,9
208,2024-01-29,8,7
208,2024-10-02,8,4
208,2024-02-19,8,9
208,2023-04-02,8,7
208,2023-03-30,8,7
208,2024-12-12,8,5
208,2024-06-26,8,6
208,2024-05-30,8,10
208,2024-12-06,8,9
208,2024-12-10,8,5
208,2023-04-01,8,4
208,2024-02-02,8,5
208,2023-11-30,8,7
208,2024-03-19,8,4
208,2023-01-06,8,8
208,2023-09-10,8,5
208,2023-10-07,8,8
208,2024-07-07,8,7
208,2024-06-18,8,5
208,2023-12-27,8,9
208,2024-04-30,8,5
208,2023-01-31,8,8
208,2023-06-13,8,6
208,2024-10-18,8,5
208,2024-07-27,8,9
208,2023-05-18,8,10
208,2023-10-19,8,6
208,2024-01-20,8,9
208,2023-02-27,8,6
208,2024-12-21,8,8
208,2024-02-22,8,4
208,2024-03-18,8,8
208,2024-08-30,8,6
208,2023-01-07,8,4
208,2023-01-27,8,4
208,2024-11-18,8,6
208,2024-04-20,8,5
208,2023-03-21,8,5
208,2023-03-29,8,7
208,2024-03-23,8,10
208,2023-09-04,8,6
208,2024-02-01,8,9
208,2024-07-18,8,7
208,2024-01-01,8,9
208,2023-06-05,8,6
208,2024-03-01,8,4
208,2023-08-11,8,10
208,2023-10-13,8,6
208,2024-10-26,8,5
208,2024-09-23,8,4
208,2023-03-03,8,4
208,2024-11-01,8,10
208,2023-02-10,8,4
208,2023-05-24,8,10
208,2023-02-19,8,6
208,2023-01-04,8,7
208,2024-09-30,8,10
208,2024-01-16,8,9
208,2024-12-28,8,5
208,2024-08-10,8,4
208,2023-03-08,8,4
208,2023-10-28,8,5
208,2024-10-09,8,9
208,2024-02-27,8,9
208,2023-01-02,8,10
208,2024-03-31,8,6
208,2023-12-09,8,9
208,2023-05-25,8,4
208,2024-11-27,8,10
208,2023-02-12,8,5
208,2023-07-02,8,4
208,2023-04-27,8,6
208,2023-03-01,8,10
208,2024-09-08,8,8
208,2024-11-15,8,4
208,2024-03-06,8,10
208,2024-05-15,8,6
208,2023-04-06,8,10
208,2023-03-31,8,5
208,2023-04-08,8,10
208,2023-10-05,8,8
208,2023-04-22,8,6
208,2024-11-08,8,5
208,2024-04-15,8,9
208,2023-07-14,8,10
208,2024-04-18,8,5
208,2023-05-30,8,5
208,2024-08-17,8,8
208,2024-11-04,8,5
208,2023-02-09,8,9
208,2024-10-05,8,5
208,2023-11-01,8,8
208,2024-12-31,8,10
208,2023-08-20,8,4
208,2023-01-09,8,5
208,2023-12-19,8,4
208,2024-09-15,8,5
208,2023-09-28,8,9
208,2024-08-12,8,6
208,2024-08-15,8,10
208,2023-09-25,8,10
208,2023-09-26,8,7
208,2024-05-23,8,9
208,2023-05-04,8,8
208,2023-12-08,8,10
208,2024-07-13,8,4
208,2023-03-17,8,9
208,2024-11-17,8,10
208,2024-01-07,8,6
208,2023-08-29,8,7
208,2024-05-02,8,5
208,2023-09-15,8,7
208,2023-11-18,8,9
208,2023-12-13,8,9
208,2024-08-13,8,5
208,2024-10-08,8,5
208,2023-01-12,8,5
208,2023-08-08,8,4
208,2023-08-09,8,4
208,2023-05-26,8,5
208,2024-02-28,8,5
208,2023-02-26,8,6
208,2023-12-17,8,4
208,2023-12-29,8,4
208,2023-10-26,8,7
208,2023-07-03,8,7
208,2024-03-11,8,8
208,2024-06-17,8,10
208,2023-11-20,8,4
208,2024-05-01,8,6
208,2024-07-21,8,5
208,2024-12-13,8,7
208,2024-07-28,8,8
208,2024-02-17,8,4
208,2023-08-19,8,6
208,2024-12-22,8,6
208,2023-11-28,8,8
208,2024-07-17,8,8
208,2023-08-07,8,8
208,2023-11-13,8,6
208,2023-01-24,8,10
208,2023-06-02,8,9
208,2024-08-22,8,10
209,2023-12-27,8,6
209,2024-04-17,8,5
209,2024-08-21,8,6
209,2024-08-29,8,8
209,2024-10-01,8,4
209,2023-07-13,8,5
209,2024-03-01,8,7
209,2024-11-27,8,10
209,2023-09-14,8,8
209,2023-08-03,8,4
209,2024-09-24,8,4
209,2023-08-18,8,8
209,2023-11-25,8,7
209,2023-01-03,8,5
209,2023-02-01,8,6
209,2023-03-14,8,8
209,2024-03-12,8,6
209,2023-11-27,8,8
209,2023-06-18,8,10
209,2024-11-19,8,9
209,2023-04-17,8,10
209,2024-01-21,8,8
209,2024-01-31,8,8
209,2024-04-01,8,9
209,2023-08-30,8,5
209,2023-12-17,8,6
209,2023-10-19,8,6
209,2023-05-02,8,9
209,2024-06-11,8,4
209,2024-05-23,8,4
209,2024-10-06,8,7
209,2024-06-23,8,9
209,2024-06-15,8,10
209,2024-11-10,8,5
209,2024-06-27,8,10
209,2023-01-14,8,5
209,2024-09-07,8,8
209,2023-03-26,8,6
209,2023-09-16,8,7
209,2023-03-01,8,7
209,2023-04-18,8,4
209,2024-11-04,8,7
209,2024-05-31,8,8
209,2024-11-09,8,4
209,2023-11-14,8,7
209,2023-08-01,8,4
209,2024-07-14,8,8
209,2023-11-22,8,8
209,2024-04-27,8,5
209,2024-12-29,8,9
209,2024-03-19,8,5
209,2024-04-29,8,10
209,2023-12-06,8,9
209,2023-11-16,8,4
209,2024-04-22,8,9
209,2024-06-17,8,9
209,2024-03-04,8,10
209,2023-07-21,8,8
209,2023-09-23,8,10
209,2024-12-08,8,5
209,2024-07-23,8,9
209,2024-10-17,8,5
209,2024-02-27,8,5
209,2024-08-09,8,7
209,2024-11-06,8,5
209,2023-07-16,8,4
209,2023-05-14,8,7
209,2023-02-09,8,4
209,2023-06-11,8,5
209,2023-10-11,8,10
209,2023-04-19,8,7
209,2023-04-08,8,4
209,2023-08-24,8,10
209,2024-02-12,8,4
209,2023-07-17,8,6
209,2024-03-22,8,4
209,2023-02-20,8,4
209,2023-07-23,8,4
209,2023-11-02,8,5
209,2023-01-15,8,5
209,2023-09-15,8,7
209,2024-11-12,8,6
209,2024-12-06,8,9
209,2024-10-07,8,7
209,2023-07-26,8,7
209,2023-08-13,8,7
209,2024-11-13,8,8
209,2024-07-19,8,5
209,2023-01-04,8,6
209,2024-01-01,8,7
209,2023-07-06,8,5
209,2023-09-06,8,6
209,2024-05-06,8,9
209,2024-10-05,8,5
209,2024-05-08,8,5
209,2024-06-24,8,4
209,2023-09-01,8,9
209,2023-11-20,8,6
209,2024-09-11,8,9
209,2023-04-30,8,7
209,2023-01-09,8,7
209,2023-07-08,8,8
209,2024-03-13,8,5
209,2023-10-26,8,4
209,2023-03-13,8,4
209,2024-01-11,8,8
209,2023-12-22,8,5
209,2024-03-15,8,4
209,2023-08-16,8,8
209,2024-01-06,8,6
209,2023-02-14,8,8
209,2024-12-19,8,4
209,2024-11-24,8,5
209,2023-05-31,8,7
209,2023-05-18,8,7
209,2023-03-28,8,4
209,2024-07-11,8,4
209,2023-12-19,8,4
209,2024-07-01,8,8
209,2023-01-24,8,9
209,2024-03-05,8,6
209,2024-10-30,8,6
209,2023-11-19,8,9
209,2023-08-06,8,8
209,2023-08-15,8,5
209,2023-10-20,8,7
209,2024-10-12,8,7
209,2024-06-13,8,8
209,2023-05-05,8,6
209,2023-01-25,8,8
209,2024-11-28,8,7
209,2023-11-17,8,4
209,2024-12-02,8,6
209,2023-11-21,8,4
209,2024-02-06,8,8
209,2024-10-22,8,7
209,2023-04-28,8,6
209,2024-05-13,8,7
209,2024-07-09,8,9
209,2024-04-14,8,5
209,2023-07-22,8,9
209,2024-05-16,8,9
209,2024-07-02,8,6
209,2023-04-05,8,8
209,2023-12-29,8,10
209,2024-04-02,8,5
209,2024-06-02,8,9
209,2023-03-08,8,6
209,2023-06-04,8,9
209,2024-04-10,8,6
209,2023-08-19,8,10
209,2024-12-04,8,4
209,2023-12-11,8,6
209,2024-06-12,8,10
209,2023-07-14,8,10
209,2023-04-21,8,9
209,2023-12-24,8,10
209,2023-10-04,8,8
209,2023-01-13,8,5
209,2024-07-17,8,9
209,2024-08-27,8,6
209,2023-03-15,8,9
209,2023-10-22,8,5
209,2023-12-09,8,7
209,2023-06-03,8,9
209,2023-09-07,8,4
209,2023-05-21,8,9
209,2023-11-01,8,7
209,2023-11-05,8,9
209,2024-07-25,8,10
209,2023-07-12,8,5
209,2023-02-21,8,10
209,2023-03-29,8,4
209,2024-08-22,8,7
209,2024-09-29,8,10
209,2024-03-10,8,9
209,2023-05-19,8,10
209,2023-02-18,8,10
209,2023-01-21,8,8
209,2024-12-15,8,4
209,2023-10-15,8,9
209,2023-11-09,8,5
209,2023-12-07,8,7
209,2023-10-24,8,6
209,2023-11-08,8,8
209,2023-01-16,8,5
209,2023-07-28,8,9
209,2023-10-23,8,10
209,2023-02-12,8,5
209,2024-05-19,8,6
209,2024-12-22,8,10
209,2024-06-28,8,9
209,2024-01-29,8,5
209,2023-10-13,8,9
209,2024-03-17,8,4
209,2024-08-15,8,5
209,2023-03-17,8,4
209,2024-02-20,8,6
209,2024-09-26,8,4
209,2024-02-04,8,9
209,2024-02-24,8,9
209,2024-06-26,8,4
209,2024-09-08,8,7
209,2023-04-11,8,8
209,2023-08-08,8,4
209,2023-01-11,8,4
209,2024-03-28,8,5
209,2023-08-25,8,10
209,2024-07-24,8,6
209,2024-10-15,8,6
209,2023-05-12,8,6
209,2023-09-24,8,10
209,2023-08-07,8,9
209,2023-06-12,8,5
209,2024-10-09,8,7
209,2024-05-18,8,7
209,2023-05-04,8,7
209,2024-08-25,8,10
209,2024-09-05,8,4
209,2024-07-20,8,9
209,2024-04-08,8,4
209,2023-04-02,8,6
209,2023-07-04,8,8
209,2024-12-21,8,4
209,2023-03-05,8,8
209,2024-07-07,8,9
209,2024-07-18,8,7
209,2024-10-18,8,7
209,2023-01-07,8,6
209,2023-06-05,8,6
209,2023-03-10,8,4
209,2023-04-26,8,4
209,2023-09-13,8,6
209,2023-10-06,8,8
209,2023-06-19,8,6
209,2024-08-24,8,7
209,2024-11-05,8,9
209,2024-12-31,8,6
209,2024-02-02,8,7
209,2024-09-03,8,6
209,2024-04-03,8,10
209,2024-09-20,8,9
209,2024-04-05,8,10
209,2023-01-26,8,8
209,2023-04-10,8,4
209,2024-01-07,8,4
209,2024-10-19,8,9
209,2024-10-11,8,9
209,2023-05-28,8,6
209,2023-10-25,8,8
209,2024-03-21,8,4
209,2023-01-29,8,5
209,2023-11-13,8,8
209,2024-03-30,8,6
209,2024-02-29,8,4
209,2024-11-01,8,10
209,2024-09-14,8,9
209,2023-12-28,8,10
209,2024-06-05,8,8
209,2023-06-22,8,4
209,2023-08-26,8,9
209,2023-05-23,8,6
209,2023-06-28,8,8
209,2024-06-25,8,7
209,2023-04-27,8,9
209,2024-09-22,8,4
209,2023-05-13,8,5
209,2024-02-10,8,7
209,2023-12-08,8,4
209,2024-05-21,8,10
209,2024-07-04,8,6
209,2024-06-29,8,10
209,2024-08-11,8,10
209,2023-09-28,8,5
209,2023-06-09,8,4
209,2023-07-18,8,6
209,2024-03-29,8,10
209,2023-10-12,8,4
209,2023-02-23,8,8
209,2023-11-10,8,4
209,2023-04-14,8,4
209,2024-09-28,8,5
209,2023-02-13,8,5
209,2023-01-23,8,4
209,2023-01-01,8,9
209,2023-10-30,8,4
209,2024-03-08,8,6
209,2023-09-17,8,6
209,2024-04-11,8,5
209,2023-08-31,8,7
209,2023-02-17,8,10
209,2023-11-12,8,10
209,2024-04-16,8,9
209,2023-12-05,8,6
209,2023-07-05,8,8
209,2023-03-20,8,7
209,2024-02-14,8,9
209,2024-09-04,8,9
209,2023-05-26,8,4
209,2023-02-05,8,10
210,2023-02-01,8,5
210,2023-07-06,8,5
210,2023-08-13,8,6
210,2024-03-21,8,8
210,2024-05-21,8,8
210,2023-08-11,8,7
210,2024-03-23,8,9
210,2024-05-14,8,9
210,2023-08-29,8,8
210,2024-09-08,8,6
210,2024-12-10,8,7
210,2023-03-25,8,5
210,2024-07-03,8,5
210,2023-05-11,8,7
210,2024-07-29,8,7
210,2023-07-13,8,4
210,2023-01-14,8,10
210,2023-03-14,8,9
210,2023-04-24,8,9
210,2024-05-04,8,8
210,2024-07-19,8,4
210,2023-11-14,8,7
210,2023-07-04,8,7
210,2024-02-14,8,10
210,2023-08-04,8,7
210,2023-01-25,8,6
210,2023-07-05,8,5
210,2024-08-22,8,6
210,2024-07-26,8,8
210,2024-07-15,8,9
210,2024-09-10,8,5
210,2024-01-20,8,7
210,2024-02-13,8,9
210,2023-01-19,8,9
210,2024-08-11,8,5
210,2024-04-19,8,5
210,2024-10-12,8,9
210,2024-07-28,8,10
210,2024-04-15,8,9
210,2024-04-12,8,10
210,2024-03-15,8,7
210,2024-11-23,8,4
210,2024-06-20,8,4
210,2024-12-11,8,8
210,2024-01-25,8,6
210,2024-06-24,8,7
210,2023-03-21,8,5
210,2024-11-20,8,7
210,2023-10-20,8,7
210,2023-09-08,8,10
210,2024-07-17,8,6
210,2024-01-13,8,7
210,2023-01-05,8,6
210,2024-06-15,8,5
210,2024-12-14,8,6
210,2023-12-26,8,9
210,2023-03-31,8,9
210,2023-07-30,8,7
210,2024-08-18,8,8
210,2023-07-19,8,9
210,2023-08-07,8,7
210,2024-02-22,8,10
210,2023-07-15,8,10
210,2023-04-25,8,6
210,2023-01-28,8,8
